id,id2,q0,q1,q2,q3,q4,q5,q6,q7,q7_14,q13,q14,q15,q16_1,q16_2,q17,q18,q18_24,q21_1,q21_2,q21_3,q22_1,q22_2,q22_3,q24,q25,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27_1,q27_2,q27_3,q27_4,q27_5,q27_6,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q29_1,q29_2,q29_3,q29_4,q29_5,q29_6,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q30_7,q31_1,q31_2,q31_3,q31_4,q31_5,q32_1,q32_2,q32_3,q32_4,q32_5,q33_1,q33_2,q33_3,q33_4,q33_5,q34,q34_6,q35,q36,q37_1,q37_2,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q40_1,q40_2,q40_3,q40_4,q40_5,q41_1,q41_2,q41_3,q42,q43,q44,q45,q46,q47,q48,q49,q50,q51,q52,q53,q54_1,q54_2,q54_3,q54_4,q54_5,q54_6,q54_7,q55,q56,q57,q58,q59,q60,q61,q62,q63,q64_1,q64_2,q64_3,q64_4,q64_5,q65,q66,q67,q68,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q69_9,q69_10,q69_11,q69_12,q70_1,q70_2,q70_3,q71_1,q71_2,q71_3,q71_4,q71_5,q72_1,q72_2,q72_3,q72_4,q72_5,q72_6,q72_7,q72_8,q72_9,q72_10,q73,q74,q75,q76_1,q76_2,q76_3,q76_4,q76_5,q77_1,q77_2,q77_3,q77_4,q77_5,q78_1,q78_2,q78_3,q78_4,q78_5,q79_1,q79_2,q79_2_2,q79_3,q79_3_3,q79_4,q79_4_2,q80_1,q80_1_3,q80_2,q80_2_3,q80_3,q80_3_3,q80_4,q80_4_3,q81_1,q81_2,q81_2_2,q81_3,q81_3_4,q82_1,q82_2,q82_2_3,q82_3,q82_3_3,q82_4,q83_1,q83_2,q83_3,q84_1,q84_2,q84_3,q84_4,q84_5,q84_6,q84_7,q85_1,q85_2,q85_3,q85_4,q85_5,q85_6,q86_1,q86_2,q86_3,q86_4,q86_5,q87_1,q87_2,q87_3,q88,q89_1,q89_2,q89_3,q89_4,q89_5,q89_6,q89_7,q89_8,q89_9,q89_10,q90,q91_1,q91_2,q91_3,q91_4,q91_5,q91_6,q91_7,q91_8,q91_9,q91_10,q92,q93_1,q93_2,q93_3,q93_4,q93_5,q93_6,q93_7,q93_8,q93_9,q93_10,q94,q95,q96,q97,q98,q99,q100,q101,q102,q103,q104,q105,q106,q107,q108,q109,q110,q111,q112,q113,q114,q115,q116,q116_4,q117,q118,q119,q120,q121,q122,q123,q124,q125,q126,q127,q128,q129,q130_1,q130_2,q131,q132,q133,q134,q135,q136,q137,q138,q140,q141,q142_1,q142_2,q142_3,q142_4,q142_5,q142_6,q143,q144,q145_1,q145_2,q145_3,q145_4,q145_5,q145_6,q146,q147_1,q147_2,q147_3,q147_4,q147_5,q148_1,q148_2,q148_3,q148_4,q148_5,q149_1,q149_2,q149_3,q150_1,q150_2,q150_3,q151_1,q151_2,q151_3,q152,q153,q154,q155,weight
20180546,"0532",0,1,1,1977,1,2,4,2,".",1,2,0,2,8,1,9,".",12,7,12.58333333,16,10,16.83333333,4,2,5,3,3,2,5,5,3,5,5,4,6,1,5,4,4,4,2,5,1,2,3,4,5,6,0,5,5,8,5,1,3,1,3,6,3,3,6,1,1,6,6,1,1,3,1,1,2,".",5,2,1,1,1,1,3,1,5,3,5,0,0,1,1,0,4,4,4,1,1,1,1,2,1,1,3,4,4,2,2,4,4,2,4,5,4,4,0,,2,2,3,1,3,0,"無法判別履歷內容是否爲真",2,1,3,2,2,2,5,1,"基礎調查文書",6,6,6,4,4,4,6,3,6,3,1,3,1,1,6,6,6,6,6,6,6,6,1,3,5,6,6,6,3,1,6,2,1,6,6,6,3,3,6,1,6,1,1,6,3,3,4,4,2,,".",,".",1,".",2,".",,".",,".",2,".",1,1,".",,".",0,,".",2,".",1,4,2,1,2,2,1,6,6,6,3,2,2,2,4,4,4,4,3,4,2,2,6,1,1,4,1,1,0,0,1,0,1,0,0,".",2,1,0,0,0,0,0,0,0,0,".",2,1,0,0,0,0,0,0,0,0,".",1,10,4,3,2,3,1,8,1,4,2,1,1,2,2,2,1,5,1,0,0,,,".",1,1,2,,,,,,,,,,,2,10,4,3,4,0,3,0,1,2,1,2,1,0,0,0,0,".",0,,,,,,,".",8,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,.94
20180547,"0933",0,1,1,1985,6,2,3,2,".",0,,0,2,6,2,19,".",1,8,1.666666667,5,2,5.166666667,4,5,5,5,5,6,5,6,5,6,4,5,5,4,5,5,6,5,5,4,5,6,3,4,1,2,0,2,3,1,3,0,3,5,3,4,5,5,5,5,3,3,3,5,6,3,5,5,1,".",1,2,5,5,3,2,4,1,4,3,3,1,1,1,1,0,3,4,4,1,1,1,1,2,1,1,2,3,3,3,1,3,3,5,3,5,3,3,0,,2,2,3,3,2,1,"我有自信能在排名前端",3,1,3,3,3,5,2,1,"新聞編輯播報",5,5,6,5,5,4,6,3,5,3,4,4,3,2,4,5,6,4,3,5,5,6,5,5,6,6,5,6,5,5,6,5,8,5,6,6,4,4,5,3,5,4,5,5,5,5,6,6,1,1,".",1,".",,".",1,".",2,".",1,".",,".",1,1,".",,".",0,,".",1,".",0,4,3,3,5,5,5,6,4,5,6,2,1,1,3,4,4,5,5,4,3,4,5,2,3,4,1,1,1,1,0,0,1,0,0,".",4,0,1,0,1,0,0,0,0,0,".",4,0,1,0,1,0,0,0,0,0,".",0,,3,4,4,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,,2,3,".",3,1,1,1,1,1,2,2,2,1,1,1,1,0,30,2,5,3,1,2,,1,1,1,2,1,1,0,0,1,".",0,,,,,,,".",6,5,4,2,3,3,3,2,2,3,2,2,1,3,4,3,4,2,2,1,1,1,1,1,.94
20180548,"0957",0,1,1,1984,6,2,4,2,".",0,,0,2,7,1,20,".",2,6,2.5,7,6,7.5,4,2,5,3,5,2,4,5,5,5,5,5,6,4,5,5,5,5,5,5,5,6,2,3,1,4,0,1,2,1,2,0,2,3,3,5,3,1,4,3,2,5,5,2,2,5,2,2,5,".",5,2,2,2,3,4,5,5,4,5,5,0,0,0,1,0,4,4,4,1,1,2,1,3,3,1,3,4,3,3,1,2,5,4,5,5,2,3,0,,2,2,3,2,3,0,"缺少人性跟溫度，標準化給分就會有標準化的答案，可能作假，也少了人與人之間接觸的溝通機會，畢竟團隊工作除了專業能力外，人際相處更是重要一環",3,1,2,3,3,2,4,1,"資料蒐集與分析",5,5,5,5,5,5,5,5,5,5,4,5,4,3,3,5,5,3,3,4,4,5,5,5,6,5,6,6,5,5,7,5,2,5,5,5,5,5,5,3,5,3,5,5,2,4,3,3,2,,".",,".",2,"誤殺2人的可能性50%，但誤放就100%會毀了4名隊員及其他更多因恐攻而遭殃的人民",3,"准予引產，但事後必須分期付款繳清罰款",3,"在當時，國家政策是為公益而生，但殺害無辜也不可，因此個案仍有變通餘地，如前提說明",3,"與長官溝通，採分期付款之變通方式，既能不濫殺無辜，也能收政策罰款之嚇阻效果，以敬效尤",,".",0,,".",4,"恐攻者多為自殺客，視死如歸，刑求無用卻可能傷及無辜",0,,".",2,".",0,1,1,1,2,2,2,2,1,3,2,4,2,2,4,3,3,5,5,5,3,3,5,2,4,3,0,1,1,0,1,0,0,0,0,"TV",2,0,1,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,3,3,2,3,28,2,94,3,2,1,3,97,97,2,1,6,4,98,98,,,".",98,98,1,1,1,1,1,1,1,2,2,2,1,1,10,4,5,3,1,4,0,1,94,0,,,,,,,".",0,,,,,,,".",7,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,2,,,,.94
20180549,"1107",0,1,0,1989,5,2,4,1,".",0,,0,2,7,2,16,".",3,5,3.416666667,3,5,3.416666667,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,3,4,5,6,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,".",5,5,1,1,4,4,4,4,4,4,4,1,0,0,0,0,3,3,3,1,1,1,1,1,1,1,3,3,4,1,1,3,3,3,3,3,3,3,0,,3,2,3,3,2,1,"無",2,2,2,2,2,3,4,0,".",4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,2,4,4,4,4,4,4,4,4,4,4,4,2,4,6,4,2,,".",,".",1,".",2,".",,".",,".",2,".",1,1,".",,".",1,1,".",,".",,4,4,4,6,6,6,6,6,6,6,4,4,4,4,4,4,5,5,5,5,5,3,3,6,4,1,1,0,0,0,0,0,0,0,".",4,1,1,0,0,0,0,0,0,0,".",4,1,0,0,0,0,0,0,0,0,".",0,,4,4,4,2,1,2,2,98,98,98,98,98,98,98,98,98,98,98,98,,,".",98,98,6,,,,,,,,,,,,,3,5,3,5,1,,,,1,3,0,0,0,0,0,"無",0,,,,,,,".",10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,,,,.99
20180551,"0873",0,1,1,1991,1,3,4,2,".",0,,0,2,7,2,19,".",3,6,3.5,3,6,3.5,4,4,4,3,4,3,4,5,4,4,3,3,4,2,4,4,4,5,2,3,1,2,4,3,5,6,5,3,3,2,2,2,2,4,3,3,5,2,4,4,4,4,4,5,4,4,5,4,5,".",2,3,4,5,4,4,4,4,4,3,4,0,0,1,1,0,4,4,3,2,1,2,1,2,2,1,3,3,3,2,2,4,2,4,4,4,2,2,0,,2,1,3,3,2,0,"數據與面試應相輔相成",3,1,3,2,3,4,4,1,"會議紀錄",4,4,2,4,3,3,4,2,4,4,2,2,2,2,4,5,4,4,4,4,2,5,2,4,5,4,4,4,3,3,2,6,3,2,4,4,3,3,4,3,5,2,4,4,4,4,5,5,2,,".",,".",1,".",1,".",2,".",2,".",,".",0,,".",2,".",0,,".",2,".",0,4,4,4,5,4,5,4,4,6,4,2,2,1,4,4,4,4,4,4,1,3,4,4,3,4,1,1,0,0,0,0,1,0,0,".",1,0,0,0,0,0,0,0,0,0,".",2,1,0,0,0,0,0,0,0,0,".",1,10,2,3,2,3,1,7,2,1,2,1,2,2,1,1,2,5,1,1,,2,1,".",1,1,1,1,2,1,2,2,2,1,1,1,2,1,0,4,6,3,0,2,,1,1,0,,,,,,,".",1,1,1,0,0,1,0,".",8,2,4,3,4,5,4,2,4,4,2,4,4,4,5,4,4,3,4,2,1,1,1,1,.94
20180552,"0926",0,1,1,1985,1,1,3,9,".",0,,0,2,6,2,19,".",2,4,2.333333333,2,4,2.333333333,4,3,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,6,5,3,4,1,2,1,0,2,2,4,2,4,4,1,3,4,3,4,3,2,4,3,5,4,4,4,4,1,".",5,5,3,3,4,4,4,4,4,4,5,1,0,0,0,0,3,3,3,1,1,3,2,2,3,2,3,3,2,3,2,2,4,2,4,5,2,2,0,,2,1,2,2,3,0,"可能過於制式偏頗",1,1,1,2,2,2,2,1,"採購作業全面電子化",4,4,4,4,4,4,5,4,5,5,4,4,4,4,3,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,6,10,3,5,5,4,5,5,5,5,5,5,6,5,4,4,4,1,1,".",2,".",,".",2,".",,".",,".",3,"我可能沒這麼多錢",1,1,".",,".",0,,".",2,".",0,2,2,2,2,3,2,3,2,3,3,3,2,2,4,4,4,5,5,5,4,4,4,4,3,4,1,1,0,0,1,0,0,0,0,".",3,0,1,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,3,3,3,3,1,2,98,98,98,98,3,2,98,97,98,98,1,0,0,,,".",1,1,7,,,,,,,,,,,,,98,7,3,0,2,,1,1,0,,,,,,,".",0,,,,,,,".",3,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,3,2,1,2,,,,.94
20180553,"1115",0,1,0,1992,1,2,4,6,".",0,,0,2,7,1,17,".",3,5,3.416666667,3,5,3.416666667,4,3,5,4,4,3,4,5,4,5,4,4,4,3,4,4,4,4,5,5,6,3,1,2,5,4,3,2,2,1,1,1,1,2,3,5,1,1,3,2,1,6,6,1,1,6,1,1,2,".",3,3,2,2,2,3,1,6,2,2,3,0,1,1,0,0,3,3,3,1,1,1,1,2,3,1,2,2,3,3,1,4,1,1,1,5,1,1,0,,2,1,1,1,3,0,"沒人性",1,1,1,1,3,2,2,0,".",4,4,4,4,5,4,4,3,4,4,5,4,4,4,3,4,4,3,3,4,6,6,5,5,6,4,4,5,5,4,1,2,5,5,5,5,4,5,4,4,5,4,4,6,2,5,4,4,1,1,".",1,".",,".",1,".",1,".",2,".",,".",0,,".",1,".",0,,".",2,".",0,3,3,3,4,5,4,6,5,5,4,4,2,2,4,4,4,5,4,4,3,3,2,1,5,4,1,1,1,0,1,0,0,0,0,".",2,1,1,1,0,1,0,0,0,0,".",3,1,1,1,0,1,0,0,0,0,".",0,,4,3,4,4,2,7,1,1,2,1,1,1,3,2,1,5,1,0,0,,,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,8,3,1,2,,1,2,1,2,0,1,0,0,0,".",0,,,,,,,".",6,4,4,4,4,4,4,3,2,5,3,3,3,3,4,5,3,2,3,1,1,1,1,1,.99
20180554,"0742",0,1,1,1984,1,2,3,3,".",1,2,0,2,7,2,19,".",2,0,2,9,0,9,1,4,6,5,5,4,4,6,4,4,4,4,4,3,4,4,4,4,4,5,1,2,3,4,5,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,6,1,1,5,".",4,2,1,1,4,4,4,4,4,4,4,0,0,0,1,0,4,4,4,1,1,1,1,2,3,1,3,4,2,3,2,3,3,3,2,5,2,3,0,,3,2,3,3,3,0,"不信任程式",2,2,2,2,3,4,4,0,".",3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,1,4,5,3,2,2,4,3,4,1,2,2,6,1,4,4,4,3,2,4,3,4,3,3,4,3,3,3,3,1,1,".",2,".",,".",2,".",,".",,".",1,".",1,1,".",,".",0,,".",2,".",0,0,0,0,2,2,2,2,2,2,2,3,2,2,3,3,3,2,2,2,4,2,6,5,1,3,1,1,1,0,0,0,0,0,0,".",2,1,1,1,0,0,0,0,0,0,".",2,1,1,0,0,0,0,0,0,0,".",0,,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,5,1,0,0,,,".",1,1,6,,,,,,,,,,,,,3,8,3,1,2,,1,3,0,,,,,,,".",0,,,,,,,".",6,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,2,,,,.94
20180557,"0887",0,1,1,1992,6,2,3,3,".",0,,0,1,1,1,21,".",3,3,3.25,3,3,3.25,4,6,5,4,4,4,4,4,5,4,6,4,5,4,4,5,5,5,4,4,4,5,3,6,2,1,2,6,6,3,5,5,6,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,1,".",3,3,4,4,2,4,3,4,1,3,5,0,0,1,0,0,2,4,3,3,1,1,1,2,1,1,2,3,3,2,2,3,3,2,4,4,4,3,0,,2,1,2,3,2,1,"比較客觀",3,1,3,3,3,4,2,0,".",5,6,4,5,6,5,6,6,6,5,5,5,3,3,4,4,4,4,4,5,4,4,4,5,4,5,5,4,4,4,7,4,2,4,3,6,6,5,2,4,5,3,6,4,4,3,4,4,2,,".",,".",1,".",1,".",1,".",2,".",,".",0,,".",2,".",0,,".",1,".",0,3,3,2,4,5,4,4,4,4,3,3,2,3,4,4,4,5,4,6,4,4,4,1,4,3,1,1,0,0,1,0,0,0,0,".",2,1,1,0,0,1,0,0,0,0,".",3,1,1,0,0,0,0,0,0,0,".",1,4,3,3,3,3,1,10,97,3,97,1,1,2,98,98,1,6,1,0,0,,,".",1,1,1,1,3,1,2,3,3,3,1,3,1,0,30,4,4,2,1,2,,1,1,0,,,,,,,".",0,,,,,,,".",5,3,4,3,3,3,4,2,2,5,3,3,4,4,4,4,4,3,3,3,2,,,,1.02
20180558,"0843",0,1,0,1991,1,2,3,3,".",0,,0,1,3,1,1,".",3,3,3.25,3,3,3.25,4,4,5,4,4,3,6,6,6,6,6,4,5,4,6,6,6,6,4,5,5,3,1,2,4,6,0,0,0,0,0,0,3,2,1,6,4,1,6,2,1,5,5,5,2,6,3,2,1,".",3,3,1,1,2,3,4,1,4,5,5,0,0,1,0,0,3,3,3,1,1,1,1,2,3,1,3,4,4,3,1,1,4,1,1,5,4,2,0,,2,3,3,3,3,0,"缺乏可能性",3,2,3,3,3,4,4,0,".",4,4,5,5,5,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,3,2,8,1,5,1,4,5,4,3,2,4,5,4,6,1,6,5,5,2,,".",,".",1,".",2,".",,".",,".",3,"後還無窮",1,1,".",,".",1,2,".",,".",,4,4,4,5,6,6,5,6,6,4,4,2,2,4,4,3,4,3,4,3,1,5,1,5,4,1,1,0,0,0,0,0,0,0,".",4,0,1,0,0,1,0,0,0,0,".",2,0,1,0,0,0,1,0,0,0,".",0,,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,4,2,0,0,,,".",1,1,7,,,,,,,,,,,,,2,7,3,1,3,0,1,4,1,2,1,0,0,0,0,".",0,,,,,,,".",7,3,1,1,1,1,3,2,1,4,5,6,6,6,6,4,4,4,4,4,1,1,1,1,1.11
20180559,"0687",0,1,0,1988,6,3,3,1,".",0,,0,1,3,1,14,".",0,1,.0833333333,5,3,5.25,4,6,6,5,5,4,5,6,5,5,5,4,4,3,5,5,5,6,5,4,4,1,3,2,6,5,3,3,1,8,3,3,1,4,2,5,4,4,5,2,1,5,5,5,5,5,5,2,1,".",5,3,1,1,2,1,2,2,2,1,2,0,0,1,0,0,3,3,3,1,1,1,1,2,3,2,2,3,3,3,1,2,2,2,2,4,2,3,0,,2,3,3,3,3,0,"電腦還是沒法完全考量感性的方面吧",2,2,2,2,3,3,4,1,"自動評估計算補助金額",4,4,4,4,4,4,5,4,4,4,4,4,2,2,5,4,4,4,3,2,4,4,4,4,5,5,4,5,5,4,8,1,2,4,5,6,4,4,3,3,5,3,3,6,4,6,6,4,1,1,".",1,".",,".",1,".",2,".",2,".",,".",0,,".",2,".",0,,".",2,".",1,3,3,4,5,5,5,5,5,5,3,4,3,2,4,4,3,4,4,6,3,4,6,2,4,4,1,1,0,0,0,0,0,0,0,".",3,1,1,0,0,0,0,0,0,0,".",2,1,1,0,0,0,0,0,0,0,".",0,,4,4,2,4,2,8,1,2,2,2,2,2,1,1,1,5,5,0,1,1,1,".",1,1,7,,,,,,,,,,,,,4,2,2,1,3,0,1,1,1,3,1,1,0,0,1,".",0,,,,,,,".",8,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,3,3,1,2,,,,1.11
20180560,"0993",0,1,0,1984,1,1,3,2,".",1,2,1,2,7,1,13,".",9,4,9.333333333,11,8,11.66666667,4,3,5,3,3,3,5,5,5,3,3,4,4,3,5,5,5,5,5,5,4,2,3,1,5,6,3,3,3,2,4,3,5,1,1,6,1,4,4,2,2,6,6,1,1,6,1,1,2,".",5,2,1,1,2,3,3,2,4,4,4,1,1,0,0,0,3,3,3,1,1,1,1,2,2,2,2,3,4,2,2,3,2,2,2,3,1,1,0,,2,1,2,2,3,0,"缺乏人與人之間接觸時的印象與感覺",3,3,3,3,3,4,4,0,".",3,4,4,4,4,4,4,4,4,4,4,3,2,2,3,5,5,4,3,4,4,5,4,4,5,6,4,5,3,4,6,5,2,4,5,5,4,3,2,4,4,4,4,6,5,5,6,5,2,,".",,".",1,".",2,".",,".",,".",1,".",0,,".",2,".",1,2,".",,".",,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,4,4,4,2,3,5,4,2,3,1,1,1,0,0,0,0,0,0,".",3,1,1,1,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,4,4,4,2,1,2,1,2,2,1,2,2,1,2,1,3,5,0,0,,,".",1,2,1,1,1,1,2,1,1,2,1,1,2,1,30,4,5,3,0,2,,1,1,0,,,,,,,".",0,,,,,,,".",7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,1,1,1,1,.99
20180562,"0753",0,1,1,1977,4,1,4,2,".",0,,1,2,8,2,19,".",1,3,1.25,17,0,17,1,2,5,3,4,2,3,3,5,6,6,4,6,4,5,6,5,5,4,4,4,3,5,6,1,2,1,3,7,7,5,3,5,1,2,6,1,1,6,1,1,6,6,1,1,6,1,1,2,".",4,1,1,1,2,1,1,1,1,1,6,0,1,0,1,0,3,3,3,1,1,1,1,2,1,3,2,3,3,3,1,4,3,2,4,5,2,2,0,,2,1,2,2,3,0,"人是多變的，有些想法或態度是無法用機器計算出來的",1,1,2,2,3,2,4,0,".",6,6,4,6,6,6,4,4,5,5,5,5,3,2,2,6,5,6,5,6,4,4,6,6,2,4,6,4,6,6,4,7,10,2,2,6,6,6,2,6,1,5,6,6,1,3,5,6,2,,".",,".",1,".",3,"請她找可信任的人讓她登記孩子，避免超生被引產",3,"除非我有把握可以幫她",1,".",,".",0,,".",3,".",0,,".",3,"他對美軍戰俘好，留著有用處",1,4,4,0,4,5,6,4,4,3,1,2,2,3,4,3,4,6,6,5,5,5,5,2,2,3,0,1,1,0,0,1,0,0,0,"CNN,BBC",2,0,1,0,0,0,0,0,0,0,".",3,1,1,0,0,0,0,0,0,0,"Instagram",0,,3,3,4,3,16,10,1,3,2,1,1,2,1,2,1,6,2,0,0,,,".",1,1,1,2,2,1,2,1,1,1,2,2,2,1,15,4,5,3,1,2,,1,1,1,2,0,0,1,0,0,".",0,,,,,,,".",9,1,1,1,1,4,1,1,1,1,1,2,1,1,6,5,5,5,5,1,2,,,,.94
20180563,"0595",0,1,0,1980,1,2,4,2,".",1,2,1,2,9,1,19,".",0,9,.75,10,9,10.75,1,3,5,3,5,2,3,4,5,5,4,5,5,5,6,5,5,6,5,5,1,3,5,6,2,4,5,6,8,2,8,7,6,2,2,6,1,2,4,1,1,5,5,5,1,2,2,1,5,".",4,2,2,1,5,5,4,5,3,4,4,0,1,0,1,0,3,4,3,1,1,1,3,2,1,3,3,3,3,2,1,4,4,2,5,5,2,4,0,,2,2,3,2,3,0,"電腦面試缺乏了人工面試的主觀性",2,1,3,1,3,2,4,1,"數據分析",5,5,5,5,5,5,4,5,5,4,4,4,5,5,3,4,5,5,5,4,5,5,5,5,3,5,5,4,4,3,4,1,7,5,5,5,5,5,3,3,5,5,5,6,4,4,3,4,2,,".",,".",1,".",3,"私下幫助村里想生第2胎的家庭組會，共同負擔想生第2胎的罰款",2,".",1,".",,".",0,,".",1,".",0,,".",2,".",0,1,1,1,4,4,4,4,3,4,4,3,3,3,3,3,3,5,5,5,3,4,4,1,4,3,1,0,1,0,1,0,0,0,0,".",2,1,1,0,0,0,0,0,0,0,".",2,1,0,0,0,1,0,0,0,0,".",1,2,4,3,2,3,1,10,4,3,2,1,1,1,1,3,1,5,2,1,,1,2,".",2,3,1,1,1,1,1,1,1,2,2,2,1,0,40,4,7,3,1,2,,1,1,0,,,,,,,".",0,,,,,,,".",5,5,5,6,5,6,5,5,5,6,5,6,5,6,5,5,5,5,6,5,1,1,1,2,.99
20180564,"0522",0,1,0,1987,1,2,3,4,".",1,1,1,2,7,1,9,".",1,5,1.416666667,11,7,11.58333333,4,3,5,4,5,4,6,5,5,6,6,4,6,5,5,4,4,5,5,4,6,4,2,3,1,5,3,3,6,2,7,2,6,5,1,4,4,4,4,4,2,4,4,5,4,4,4,4,1,".",5,4,4,4,5,6,5,4,4,6,5,1,1,0,0,0,4,4,4,1,1,1,1,2,1,1,3,4,3,2,2,5,2,2,1,5,1,2,0,,2,1,2,2,3,0,"無法透過面試了解受雇人之臨場反應或表達能力。",1,1,2,2,1,2,4,1,"調閱監視器追緝犯嫌",4,5,4,5,6,5,6,5,6,6,5,6,5,5,5,6,6,4,4,5,4,6,4,5,4,6,6,6,3,4,2,4,7,5,5,4,4,4,3,4,6,5,6,6,6,6,4,4,2,,".",,".",1,".",2,".",,".",,".",2,".",0,,".",3,".",0,,".",2,".",0,2,2,2,3,3,4,3,2,2,4,4,3,3,4,4,3,5,5,6,4,4,4,1,6,4,1,1,1,0,0,1,0,0,0,".",2,1,1,0,0,0,0,0,0,0,".",2,1,1,0,0,0,0,0,0,0,".",1,3,4,2,2,2,10,9,1,4,2,1,1,2,1,1,2,5,3,1,,1,1,".",1,1,1,1,1,1,2,2,1,2,1,1,1,1,0,4,8,3,1,3,0,1,2,1,1,1,0,0,1,0,".",0,,,,,,,".",4,3,4,3,4,4,4,3,3,4,3,5,4,4,6,6,6,4,4,2,1,1,2,,.99
20180565,"0923",0,1,1,1987,1,2,4,2,".",1,1,0,2,7,1,10,".",3,3,3.25,3,3,3.25,4,4,5,4,3,3,4,5,5,5,5,4,5,3,4,5,5,5,5,5,6,1,2,4,5,3,1,1,1,1,1,1,1,4,2,3,4,2,5,2,2,4,3,5,4,3,4,3,1,".",4,2,3,3,3,3,4,3,3,3,4,1,0,1,1,0,3,3,3,1,1,1,1,2,1,1,3,3,3,3,1,2,2,1,1,3,1,2,0,,2,2,3,2,3,0,"數據判讀不能決定個人特質",1,1,1,1,2,2,4,0,".",5,5,5,5,5,5,5,5,5,4,3,3,4,4,4,5,5,3,3,3,5,5,4,4,5,5,5,5,5,4,2,7,8,5,5,5,5,5,5,2,5,2,4,5,3,5,5,5,1,1,".",2,".",,".",1,".",2,".",3,"不引產，但協助其繳納罰款金額",,".",0,,".",3,".",0,,".",2,".",0,3,3,2,5,5,5,4,4,5,3,2,2,2,3,3,3,5,4,5,3,3,2,2,4,4,1,1,1,0,0,0,0,0,0,".",2,1,1,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",0,,2,2,2,2,1,2,1,3,1,2,2,1,1,1,1,4,1,0,0,,,".",1,1,1,1,2,1,1,1,1,1,2,2,1,0,30,4,8,2,1,3,0,1,1,1,2,1,0,1,1,0,".",0,,,,,,,".",7,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,3,3,3,1,1,2,,.94
20180567,"0729",0,1,1,1967,1,2,4,6,".",1,1,1,3,11,1,17,".",19,10,19.83333333,27,9,27.75,4,3,6,3,4,2,4,5,5,5,4,5,6,4,4,5,5,5,5,3,3,2,4,5,6,1,0,2,3,0,2,0,3,3,2,4,3,5,5,3,2,5,5,5,4,5,5,2,1,".",5,2,3,3,4,3,4,3,4,4,4,0,1,0,1,0,3,3,2,3,1,1,1,1,1,3,3,3,2,3,1,4,4,2,3,3,2,2,0,,2,1,2,2,3,0,"無法真正了解適任與否",2,1,3,1,1,2,4,1,"運輸需求分析",5,5,5,5,5,5,5,5,5,4,3,3,4,4,4,4,5,5,4,5,2,4,5,5,4,4,4,5,3,5,4,2,5,4,4,5,4,5,2,4,5,5,5,6,2,5,5,4,1,1,".",1,".",,".",1,".",2,".",2,".",,".",1,1,".",,".",0,,".",2,".",0,2,1,0,2,2,4,3,3,6,3,3,2,1,4,4,4,5,5,5,2,3,4,2,4,4,1,1,0,0,1,0,0,0,0,".",2,1,1,0,0,0,0,0,0,0,".",1,0,0,0,0,0,0,0,0,0,".",1,1,4,3,2,3,1,2,4,4,4,1,1,2,2,1,1,4,2,0,0,,,".",2,2,1,1,1,1,2,1,1,1,1,2,1,0,20,2,7,3,1,3,1,1,1,1,3,1,1,1,1,1,".",0,,,,,,,".",10,4,4,4,3,3,3,5,4,4,3,5,4,3,5,5,5,2,2,1,1,1,2,,1.01
